C,0.1
1,0.22749999999999998
2,0.220625
3,0.21666666666666665
4,0.23203125000000005
5,0.23225
6,0.225625
7,0.22767857142857142
8,0.226484375
9,0.23458333333333334
10,0.2189375
11,0.21073863636363638
12,0.22312500000000002
13,0.21504807692307695
14,0.22308035714285715
15,0.23541666666666666
16,0.22316406249999998
17,0.20106617647058822
18,0.21034722222222224
19,0.2099671052631579
20,0.21759374999999997
21,0.22642857142857148
22,0.2273579545454546
23,0.21695652173913044
24,0.23885416666666667
25,0.18970000000000004
26,0.22473557692307689
27,0.2171990740740741
28,0.2099776785714286
29,0.21982758620689652
30,0.22622916666666668
31,0.22312499999999996
32,0.223046875
33,0.2268181818181818
34,0.21678308823529416
35,0.1985178571428571
36,0.21151041666666667
37,0.2180912162162163
38,0.22777960526315796
39,0.2342147435897436
40,0.21296875
41,0.2197256097560976
42,0.2097321428571429
43,0.22617732558139536
44,0.2118607954545455
45,0.21144444444444446
46,0.22816576086956522
47,0.2119148936170213
48,0.22102864583333334
49,0.21618622448979594
50,0.24712499999999998
